	val_nre	test_nre	time
1744	0.24916635455043476	0.267180857782564	0.002319812774658203
1745	0.2489622631054608	0.26697358907729407	0.0023221969604492188
1746	0.24915967829945945	0.2671446065316219	0.0023314952850341797
1747	0.24952013456671554	0.2675886191479287	0.002337932586669922
1748	0.2500336629117045	0.26804356008302316	0.0023505687713623047
1749	0.2506851732658266	0.2686918550263853	0.0023522377014160156
1750	0.2513949249028481	0.2693876136077258	0.0023484230041503906
1751	0.252129162808352	0.27013680758383274	0.0023300647735595703
1752	0.25275630198672416	0.2707559690208438	0.0023474693298339844
1753	0.2533418791495386	0.27131882901401916	0.002390623092651367
1754	0.25378173571239665	0.2718468401400045	0.0023360252380371094
1755	0.2540528624698282	0.27211507410835434	0.002336263656616211
1756	0.25431990662488896	0.27240824690518606	0.0023376941680908203
1757	0.2543922857906245	0.27240184567554915	0.0023512840270996094
1758	0.2543552100092715	0.27229017071332096	0.0023488998413085938
1759	0.2540270017417523	0.27199217712254437	0.0023424625396728516
1760	0.2536317053655198	0.2715382672919085	0.0023374557495117188
1761	0.2531898420903555	0.2711231861281034	0.0023250579833984375
1762	0.25278467906923485	0.27067931853932686	0.002354145050048828
1763	0.25237885419292166	0.27023586106680403	0.0023386478424072266
1764	0.2519707223267271	0.2697909347253014	0.0023441314697265625
1765	0.25149869234433775	0.26934535177209074	0.002335071563720703
1766	0.2510348222821919	0.2689588107591206	0.002325773239135742
1767	0.2506178680626535	0.26856035350561014	0.002326488494873047
1768	0.25054665547489424	0.26836897406686183	0.0023314952850341797
1769	0.2505399176017009	0.26825217432332776	0.0023393630981445312
1770	0.25061570695584395	0.2682887261663265	0.002348661422729492
1771	0.25097221780092327	0.2685867747601302	0.0023212432861328125
1772	0.25145229221422144	0.26905731853715803	0.002330780029296875
1773	0.25202627324437704	0.26969807103436144	0.0023288726806640625
1774	0.25270576445195286	0.27041585701761306	0.0023241043090820312
1775	0.25275901529643735	0.2704000400293306	0.002292633056640625
1776	0.25329027049888714	0.27100689430782243	0.002322673797607422
1777	0.2537073263959054	0.27142462819950325	0.0023093223571777344
1778	0.2539765965379815	0.2716679049749325	0.002271890640258789
1779	0.25380284339873865	0.2715424395102749	0.002335786819458008
1780	0.25357373051269855	0.2713396250993491	0.0023000240325927734
